"text","category"
"교육신청: 네이버 마음방역(https://cafe.naver.com/sensec1)을 통해 댓글로 신청","제출"
"신청 방법: 마음방역(우리집 가족놀이) 신청서 카테고리에서 날짜, 시간, 프로그램 작성","제출"
"참여 방법: 신청 공지 게시글의 프로그램별 줌 코드번호와 비밀번호로 해당 프로그램 시작 5분 전 참여","일정"
"모든 교육은 ZOOM으로 하는 비대면 수업이며 교육 준비물은 가정에서 개인별 준비","준비물"
"모든 활동은 반드시 보호자 함께 참여","기타"
"1. 기간: 10.19.(수)~12.07.(수) 13:40~15:40 (총 8회기)","일정"
"4. 신청방법: 학교종이 어플 접속 신청 (학교종이 어플 접속 설문하기)","제출"
"신청방법: 온라인 URL 접속 신청 (http://ksurv.kr/?d72410)","제출"
"가정에서 실천할 수 있는 건전 정보 이용법: 컴퓨터를 거실에 놓아서 가족들이 공유할 수 있도록 한다.","기타"
"가정에서 실천할 수 있는 건전 정보 이용법: 인터넷 사용에 관한 가족 규칙을 만든다.","기타"
"가정에서 실천할 수 있는 건전 정보 이용법: 자녀들을 위한 검색엔진과 좋은 사이트는 북마크해 둔다.","기타"
"가정에서 실천할 수 있는 건전 정보 이용법: 인터넷 활동 이외의 실제 생활에도 적극적으로 참여할 수 있도록 돕는다.","기타"
"자녀에게 말해 주어야 할 인터넷 이용수칙: 인터넷상에서는 이름, 나이, 주소, 전화번호, 학교이름, 비밀번호 등 개인 신상에 관한 정보는 부모의 허락 없이 절대로 노출하지 말아야 한다.","기타"
"자녀에게 말해 주어야 할 인터넷 이용수칙: 부모의 허락 없이 사이버 공간에서 만나는 사람들과 절대로 직접 만나면 안 된다.","기타"
"자녀에게 말해 주어야 할 인터넷 이용수칙: 인터넷을 통해서 만나는 사람들에게 자신의 계획이나 행선지, 현재의 소재지 등을 알려주어서는 안 된다.","기타"
"자녀에게 말해 주어야 할 인터넷 이용수칙: 생소한 사람과 이메일을 주고받아서는 안 된다.","기타"
"자녀에게 말해 주어야 할 인터넷 이용수칙: 부모의 허락 없이 부가적인 요금을 내야 하는 정보나 사이트에 접근해서는 안 된다.","기타"
"자녀에게 말해 주어야 할 인터넷 이용수칙: 인터넷에서 자주 만나 상당히 친해진 사람이라도 자신의 사진을 보내서는 안 된다.","기타"
"자녀에게 말해 주어야 할 인터넷 이용수칙: 인터넷을 통해서 부모의 허락 없이 물건을 주문하거나 특히 신용카드번호를 알려주어서는 안 된다.","기타"
"자녀에게 말해 주어야 할 인터넷 이용수칙: 폭력적인 내용이나 의심스러운 제의 등에 대해서는 일체 답장하지 말고 반드시 부모에게 알려야 한다.","기타"
"자녀에게 말해 주어야 할 인터넷 이용수칙: 고의적으로 본 것이든 우연히 접한 것이든 불건전한 내용의 사이트나 그림이 있다면 부모에게 알려야 한다.","건강·안전"
"자녀에게 개인정보보호의 소중함을 일깨워 주기: 자신의 ID를 타인에게 빌려주거나 타인의 ID를 사용하지 않도록 한다.","건강·안전"
"자녀에게 개인정보보호의 소중함을 일깨워 주기: 비밀번호는 누구에게도 알려주거나, 알 수 있게 관리하지 않도록 한다.","건강·안전"
"자녀에게 개인정보보호의 소중함을 일깨워 주기: 개인 정보는 개인의 매우 중요한 정보 재산이므로 소중하게 취급하여야 한다는 사실을 강조한다.","건강·안전"
"납부방법 9월 27(화)~30일(금)까지 스쿨뱅킹 또는 신용카드 납부 내역 금액 내역 비고 체험비 22,0원 체험활동비 교통비 25,950원 550,0원x 5대 106 명 학생 101명 교사 5명 계 47,950원 참가 신청 후 개인 사정으로 참여하지 못할 경우 교통비를 제외한 금액만 환불합니다.","비용"
"학년 현장체험학습 참가비를 9월 27(화)~30일(금) 기간 동안 신청하신 수익자부담경비 납부계좌인 스쿨뱅킹 또는 신용카드를 통해 납부 바랍니다.","비용"
"납부방법 9월 27(화)~30일(금)까지 스쿨뱅킹 또는 신용카드 납부 내역 금액 내역 비고 체험비 23,0원 놀이시설 이용권 교통비 14,700원 550,0원x 3대 113 명 학생 106명 교사 7명 계 37,700원 참가 신청 후 개인 사정으로 참여하지 못할 경우 교통비를 제외한 금액만 환불합니다.","비용"
"공감놀이터""를 운영하오니 참여를 희망하시는 학부모님께서는 10.7(금)까지 학교종이로 회신하여 주시기 바랍니다.","제출"
"2. 행사기간: 2022. 10. 11.(화) ~ 11. 21.(월), 6주간","일정"
"수강방법: ZOOM 접속(회의용 ZOOM 클라이언트 다운로드 설치)- ZOOM 초대 링크:https://us02web.zoom.us/j/89955455394?pwd STJmWDhFY0RENG1iL3E3Z2VxYzI4Zz09- ZOOM 아이디, 암호: 아이디 899 5545 5394, 암호 2022","일정"
"학교 방문 시 방역수칙을 지켜주시고 건강이 우려되는 분은 아쉽지만 학교 방문을 자제해주시면 감사하겠습니다.","건강·안전"
"안내드리는 내용을 잘 살펴보시고, 방과후학교 학부모 수업 공개에 참여해주시기 바랍니다.","일정"
"참관 방법: 1) 해당 시간에 수업 장소로 방문하여 수업 참관","일정"
"유의 사항: 1) 정해진 시간에 맞추어 방문해 주시고, 방문 시 보안관실에서 방문증을 수령하시기 바랍니다.","기타"
"2) 수업 진행 및 학생들의 수업 집중을 위한 환경 조성에 협조해주시기 바랍니다.","기타"
"3) 학생 및 강사의 초상권 보호를 위해 녹화 촬영 및 SNS업로드 등을 금지합니다.","건강·안전"
"지원대상자이더라도 지원금 미신청 시 지급이 불가하므로, 아래 내용을 참고하시어 지원 신청하여 주시기 바랍니다.","제출"
"참여를 희망하는 학부모님께서는 신청기한 내 신청URL 접속을 통하여 직접 신청하여 주시기 바라며, 자세한 내용은 서울학부모지원센터 홈페이지(https://parents.sen.go.kr) 공지사항을 통해 확인 가능합니다.","제출"
"운영기간 : 2022. 11. 1.(화) ~ 2022. 11. 30.(수) 중 희망 강의 선택","일정"
"신청기간 : 2022. 10. 21.(금) 09:00 ~ 10. 26.(수) 18:00 까지","제출"
"애플데이 운영 일시 : 10. 24.(월) ~ 10.28.(금) : 각 학급에서 자율 운영","일정"
"일시: 2022년 10월 27일(목) 2, 3교시","일정"
"일시: 2022년 10월 28일(금) 2, 3교시","일정"
"일시: 2022년 10월 31일(월) 오전 10시~12시","일정"
"장소: 해누리터(본교 2층)","일정"
"대상: 희망 학부모 25명(선착순 인원 제한 예정)","일정"
"신청기간: 10월 25일(화)10:00 ~ 10월 27일(목)16:00까지 학교종이앱으로 제출","제출"
"입후보 등록기간: 2022년 3월 16일부터 ~ 2022년 3월 18일 15:00까지","일정"
"입후보 등록방법: 학교종이앱 - 학교안내문 '2022학년도 녹색교통 임원 선출' - 설문응답","제출"
"선거일시: 2022년 3월 21일(월) 09:00~15:00","일정"
"수집항목: 학부모님(성함, 연락처), 학생(학년, 반, 이름)","제출"
"동의를 거부할 수 있으며, 연락처 미제공시 녹색교통임원선거에 대한 안내가 어려울 수 있습니다.","기타"
"참여를 희망하는 학부모님께서는 서울학부모지원센터 홈페이지에서 개별 신청하여 주시기 바라며, 자세한 내용은 홈페이지 공지사항을 통해 확인 가능합니다.","제출"
"운영기간: 2022. 10. 31.(월) ~ 2022. 11. 17.(목) 기간 중 교육일자 1일 선택","일정"
"학교폭력예방교육 2022.10.31.(월)10:00~13:00 40명 전상희((사)갈등해결과 대화) 학교폭력, 소통과 공감으로!","일정"
"학교폭력예방교육 2022.11.2.(수)10:00~13:00 30명 전상희((사)갈등해결과 대화) 학교폭력, 소통과 공감으로!","일정"
"학생도박예방교육 2022.11.1.(화)10:00~13:00 40명 김종재(한국도박문제예방치유원) 학부모가 알아야할청소년 도박문제","일정"
"학생도박예방교육 2022.11.3.(목)10:00~13:00 40명 김종재(한국도박문제예방치유원) 학부모가 알아야할청소년 도박문제","일정"
"신청기간: 2022.10.24.(월)09:00 ~ 10.26.(수)24:00까지 3일간 선착순 모집","제출"
"신청방법1. 홈페이지 접속: https://parents.sen.go.kr/(개별 회원가입 및 로그인 교육/행사 알림 교육/행사 신청)","제출"
"신청방법2. 1인 1과목 참여(과목별 중복신청 가능)","제출"
"자녀 사용관리 프로그램을 활용한다.","기타"
"스마트폰 사용 자세를 바르게 하고, 사용 후 스트레칭하는 습관을 만들어준다.","기타"
"사용 규칙을 구체적으로 정해준다.","기타"
"온라인 학생만족도(의견)조사 설문에 참여하면 됩니다.","제출"
"1차 신청기간: 10월 31일(월) 오후 12시 30분~해당 프로그램 시작 전까지(11월 3일~19일 프로그램 신청)","일정"
"2차 신청기간: 11월 15일(화) 오후 12시 30분~해당 프로그램 시작 전까지(11월 22일~11월 30일 프로그램 신청)","일정"
"마음방역(우리집 가족놀이) 신청서 카테고리 매주 신청 게시글 확인","제출"
"댓글로 날짜, 시간, 프로그램 작성하여 신청 완료","제출"
"일시: 2022년 11월 8일(화) 3, 4교시","일정"
"학교운영위원회 회의는 직장인 등도 참여할 수 있도록 일과 후, 주말 등에 개최하오니 참여를 희망하시는 학부모님께서는 등록기간 내에 입후보하여 주시기 바랍니다.","제출"
"입후보 등록기간: 2022. 3. 11. ~ 3. 15.(5일간)","일정"
"학부모위원으로 입후보하고자 하는 학부모는 실에 비치된 후보자 등록서류를 작성하여 선출관리위원회에 제출(등록)합니다.","제출"
"학부모님들이 학교(투표장)에 참석하여 투표용지를 수령한 후 직접투표합니다.","일정"
"일시: 2022. 11. 15.(화) 오후 19:00 ~ 21:30 (150분), 총 10회 운영","일정"
"11월 7일 ~ 9일 유선 신청 기간(선착순)","일정"
"장소: 안심생존수영교육지원센터 생존수영 실기교육장(뚝섬교육장) 바지선 내","일정"
"학생 준비물: 두꺼운 외투, 핫팩, 간식거리(매점 없음), 기타 상비약, 개별 물통(바지선 내 수도시설 없음)","준비물"
"3. 방과후 학교 환불규정- 수강료 납부 기간에 수강료 미납 시 수강취소 처리가 되므로 이 점 확인하시기 바랍니다.","기타"
"신청방법: ""학교종이앱""을 통해 선착순으로 이루어집니다.","일정"
"신청기간: 2022. 11. 12.(토) 오전 10:00 ~ 11. 14.(월) 오후 18:00까지, 선착순 마감, 대기인원 3명","일정"
"수강료 납부방법: 12. 8.(목) ~ 12. 13.(화) 스쿨뱅킹 출금 예정, 스쿨뱅킹 자동이체 또는 신용카드 납부","비용"
"미니어처 수강료: 69,800원(10회)/재료비 62,500원","비용"
"독서논술 수강료: 69,800원(10회)/교재비 30,000원","비용"
"창의큐브 수강료: 69,800원(10회)/교재비 10,000원, 재료비 39,000원~52,000원","비용"
"우쿨렐레 수강료: 76,780원(11회)/악기, 교재개별 구매","비용"
"로봇공학 수강료: 83,760원(12회)/재료비 75,000원~85,000원","비용"
"도전!웹툰작가 수강료: 83,760원(12회)/재료비 57,000원","비용"
"움직이는 스마트레고블록 수강료: 83,760원(12회)/재료비 80,000원","비용"
"주산암산 수강료: 83,760원(12회)/교재비 24,000원","비용"
"김아름010-2-4969 대면 B 3-6 14:30~16:00 화 쏙쏙한자속독 A 1-2 13:30~15:00 교과3실(서관2층) 수강료 76,780원(11회)/교재비17,0원 -그림과 이야기로 재미있게 익히는 한자-한자의 기본인 부수 한자 학습하고, 교과어휘, 사자성어로 어휘력 확장하게 됩니다.","비용"
"최난희010-8554-9646 대면 B 1-6 15:10~16:40 수 실험과학 A 1-2 13:30~15:00 교과3실(서관2층) 수강료 83,760원(12회)/교재 및재료비48,0원 -초등학생 눈높이에 맞춘 창의융합과학실험으로 생명과학, 기초과학 등을 함께 배우면서 과학의 원리를 쉽게 이해합니다.","비용"
"김수진010-8140-1728 대면(비대면 가능) B 1-6 15:10~16:40 금 창의미술 A 1-2 12:50~14:20 실과실(본관4층) 수강료 83,760원(12회)/재료비48,0원 -교재가 있는 자기 주도적인 융합 미술 수업입니다.","비용"
"수강료 41,880원(12회)","비용"
"수강료 12주(55회) 186,450원 교재비 40,000원","비용"
"수강료 12주(55회) 186,450원 교재비 43,000원","비용"
"수강료 12주(55회) 233,200원 교재비 39,000원","비용"
"수강료 12주(55회) 233,200원 교재비 38,000원","비용"
"월, 금 12:50~13:40(50분) / 방학중: 월,금 09:00~09:50","일정"
"수강료 22회 85,360원 교재비 12,000원","비용"
"화, 목 13:30~14:20(50분) / 방학중: 화,목 09:00~09:50","일정"
"수 13:40~15:20(100분) / 방학중: 수 09:00~10:40","일정"
"수 15:25~17:05(100분) / 방학중: 10:50~12:30","일정"
"수강료 12회 93,120원 교재비 12,000원","비용"
"수강료 22회 128,040원 교재비 16,000원","비용"
"선착순 접수 시작일: 11/12(토) 10시","일정"
"접수기간 종료 후 취소를 희망하실 경우에는 방과후코디실로 연락주세요.","기타"
"신청기간 2022년 11월 12일(토) 10:00 ~ 11월 14일(월) 18:00","일정"
"수강료 납부: 2022년 12월 8일(목) ~ 12월 13일(화) 까지 스쿨뱅킹 자동이체 또는 신용카드 납부","비용"
"돌봄반 이름, 참여 안함, 겨울방학 중 돌봄교실 참여함, 등교시간, 하교시간, 하교방법, 개인 도시락, 매식, 개인체험학습일","제출"
"다 쓴 폐건전지를 모아서 자녀들을 통해 학교에 보내주시면 관련 기관에서 이를 적정하게 처리하여 철, 아연, 니켈 등 유용한 금속자원을 회수함으로써 자원재활용은 물론 환경오염을 예방토록 하겠습니다.","기타"
"수거 기간: 2022. 11. 14.(월) ~ 11. 16.(수)","일정"
"1학년 14:00~14:30 온라인학부모총회실시","일정"
"신청기간 2022. 11. 16.(수) 오후 15:00 ~ 11. 17.(목) 오후 17:00 까지, 선착순 마감, 대기인원 3명","제출"
