"text","category"
"4) 사회통합대상자 유형은 각 소속교육청별로 상이하니 학생의 학교가 소속되어 있는 소속교육청의 영재교육관련 사회통합대상자 기준을 확인한 후 지원하시길 바랍니다.","기타"
"학생들이 자전거를 타고 학교에 등교하지 않도록 지도 부탁드립니다.","기타"
"아울러, 학생들이 방과 후 또는 주말에 자전거를 탈 경우에도 '안전모 착용'과 같은 안전 수칙을 꼭 지킬 수 있도록 지도하여 주시기 바랍니다.","건강·안전"
"자전거 이용 5대 안전수칙: 안전모 착용 의무","건강·안전"
"수족구병 의심증상이 있는 경우 곧바로 가까운 의료기관에 방문하여 진료를 받고 전염력이 없어졌다고 의사가 판정할 때까지 학교(학원 포함)등 사람이 많이 모이는 장소에 가지 않도록 해주시기 바랍니다.","비용"
"수족구병은 등교중지 감염병이며, 등교중지 기간동안 출석인정이 됩니다.","건강·안전"
"등교 시 의사소견서를 담임선생님께 제출 부탁드립니다.","제출"
"작은 의견이라도 큰 도움이 되오니, 적극적으로 참여해 주시기를 부탁드립니다.","기타"
"동부교육지원청 수학과학융합교육센터에서 ""스마트 수학 탐험대""를 다음과 같이 진행하니, 관심있는 학생들은 신청하기 바랍니다.","기타"
"신청 기간: 2025. 9. 1.(월) 09:00 ~ 9. 7.(일) 17:00까지","제출"
"신청 링크: https://forms.gle/QUVkwAH56JXU2G8M8","제출"
"장소: 동부교육지원청 2층 정보화교육실(수학)","일정"
"교과별 특성 및 학습 과제에 적합한 다양한 평가 방법을 통해 '학생의 성장과 발달'이라는 목적에 맞게 실시될 수 있도록 가정에서도 참고하시기 바랍니다.","기타"
"급식기간: 2025년 9월 1일(월) ~ 9월 30일(화) (총 22회)","기타"
"학교 식중독 예방을 위해 학교장 승인 없이 학부모 등의 임의 간식 제공을 금지합니다.","건강·안전"
"학교 인근에서의 부정불량 식품 매식을 삼가 주시기 바랍니다.","기타"
"알레르기 정보: 알레르기 아동은 식단 옆의 숫자에 해당되는 알레르기 유발식품을 꼭 확인하여 주의바랍니다.","건강·안전"
"상담 신청 방법: 담임교사와 사전 일정, 상담 방법 조율 후 상담 실시","제출"
"설문 조사 결과 살펴봄.","제출"
"폭염이 꺾이지 않는 무더위에 건강 유의하시길 바랍니다.","건강·안전"
"신청기간은 2025년 9월 9일(화)부터 9월 12일(금)까지입니다.","제출"
"신청방법은 온라인 링크를 통한 설문지 제출입니다.","제출"
"신청가능권수는 1인당 최대 2권까지입니다.","제출"
"저학년 또는 혼자 등하교하는 학생은 보호자 동행을 권장합니다.","건강·안전"
"불법찬조금 납부 요구가 있을 시 신고하여 주시기 바랍니다.","비용"
"일시 : 2025년 10월 2일(목) 09:00~14:20","일정"
"준비물 : 송파초 티셔츠와 편한 바지 입기, 운동화 착용, 개인 물, 모자","준비물"
"행사 진행 중에는 자녀들이 운동회 프로그램에 집중하여 참여할 수 있도록 학생석에 가지 말아주시기 바랍니다.","일정"
"운동장 및 각종 시설은 학생들의 교육 공간이므로 깨끗하게 이용해 주시고, 가지고 오신 물품은 꼭 되가져 가시기 바랍니다.","준비물"
"학부모님께서는 운동장에 준비된 학부모석(천막과 의자준비)에서 관람해주시기 바랍니다.","기타"
"신청기간: 2025. 9. 9.(화) ~ 2025. 9. 12.(금)","제출"
"신청방법: 온라인 링크를 통한 설문지 제출 (아래 자세한 신청 방법 참고)","제출"
"신청가능권수: 1인당 최대 2권까지","제출"
"이에 흡연예방교육 자료를 보내드리니 자녀와 함께 아래의 내용을 읽어보시기 바라며, 뒷 페이지의 '가족과 함께하는 흡연예방 퀴즈'의 정답 을 적어 9월 26일(금)까지 보건실로 제출해주세요.","제출"
"9월 26일 금요일까지 보건실로 제출해주세요.","제출"
"신청 기간: 2025년 9월 24일 09:00 ~ 9월 30일 17:00","제출"
"신청 장소: 동부교육지원청 4층 나눔의 방(수학)","일정"
"GED 지원 및 전형료 납부: 2025년 11월 5일~11월 10일 18:00까지","제출"
"각 영재교육기관별로 일정이나 모집 방법이 다를 수 있으므로 기관별 모집요강을 참고하기 바랍니다.","기타"
"초등학교 6학년 10.31.(금) 16:30~19:00 16 지원청 장소 문의처 프로그램 신청 링크 선정 안내: 10. 2.(목)~ 동부 동부교육지원청4층 나눔의 방 (수학) 02-2210-1256 https://forms.gle/zLZpVmLcCjY94T2G7","제출"
"2026학년도 영재교육원 영재교육대상자 선발에 대해 안내하오니, 영재교육을 받고자 하는 학생은 다음 사항을 참고하여 지원하시기 바랍니다.","비용"
"1. 일 정1) 5학년 1반: 11월 19일(수) 08:50~12:102) 5학년 2반: 11월 12일(수) 08:50~12:103) 5학년 3반: 11월 5일(수) 08:50~12:104) 5학년 4반: 10월 22일(수) 08:50~12:102. 장 소 : 한성백제박물관(송파구 위례성대로 71)3. 대 상 : 5학년 학생 전체4. 참가비: 무료5. 준비물: 간편한 복장, 운동화6 .","비용"
"세부일정08:50-09:25 학교 출발 및 한성백제박물관 (학교출발, 도보로 이동)09:25-09:30강사 소개 및 진행 순서 안내09:30-10:00 고구려의 성장과 한강 유역 진출 과정 이해하기 한강 유역 고구려 보루의 구조와 고구려 병사의 일상생활 탐구하기 삼국의 각축과 신라의 한강 유역 진출 과정 이해하기10:00-11:00 가상현실(VR)을 이용한 고구려의 유적과 유물 이해하기 몽촌토성 탐방을 통해 성벽과 보루 이해하기 11:00-11:25고구려 병사 피규어와 입체카드 만들기 11:25-11:30교육 마무리 및 만족도 설문 조사11:30-12:10한성백제박물관 출발 및 학교로 이동 학교 급식 및 5교시 후 하교합니다.7. 당일 교외체험학습 또는 결석 시 담임선생님께 하이톡으로 미리 연락 바랍니다.2025. 9. 30.서 울 송 파 초 등 학 교 장 송파가정통신제2025-169호 5학년 한성백제박물관현장체험활동 안내( 5학년부 414-0644) 08:50-09:25 학교 출발 및 한성백제박물관 (학교출발, 도보로 이동) 09:25-09:30 강사 소개 및 진행 순서 안내 09:30-10:00 고구려의 성장과 한강 유역 진출 과정 이해하기 한강 유역 고구려 보루의 구조와 고구려 병사의 일상생활 탐구하기 삼국의 각축과 신라의 한강 유역 진출 과정 이해하기 10:00-11:00 가상현실(VR)을 이용한 고구려의 유적과 유물 이해하기 몽촌토성 탐방을 통해 성벽과 보루 이해하기 11:00-11:25 고구려 병사 피규어와 입체카드 만들기 11:25-11:30 교육 마무리 및 만족도 설문 조사 11:30-12:10 한성백제박물관 출발 및 학교로 이동 송파가정통신제2025-169호 5학년 한성백제박물관현장체험활동 안내( 5학년부 414-0644) 08:50-09:25 학교 출발 및 한성백제박물관 (학교출발, 도보로 이동) 09:25-09:30 강사 소개 및 진행 순서 안내 09:30-10:00 고구려의 성장과 한강 유역 진출 과정 이해하기 한강 유역 고구려 보루의 구조와 고구려 병사의 일상생활 탐구하기 삼국의 각축과 신라의 한강 유역 진출 과정 이해하기 10:00-11:00 가상현실(VR)을 이용한 고구려의 유적과 유물 이해하기 몽촌토성 탐방을 통해 성벽과 보루 이해하기 11:00-11:25 고구려 병사 피규어와 입체카드 만들기 11:25-11:30 교육 마무리 및 만족도 설문 조사 11:30-12:10 한성백제박물관 출발 및 학교로 이동 송파가정통신제2025-169호 5학년 한성백제박물관현장체험활동 안내( 5학년부 414-0644) 08:50-09:25 학교 출발 및 한성백제박물관 (학교출발, 도보로 이동) 09:25-09:30 강사 소개 및 진행 순서 안내 09:30-10:00 고구려의 성장과 한강 유역 진출 과정 이해하기 한강 유역 고구려 보루의 구조와 고구려 병사의 일상생활 탐구하기 삼국의 각축과 신라의 한강 유역 진출 과정 이해하기 10:00-11:00 가상현실(VR)을 이용한 고구려의 유적과 유물 이해하기 몽촌토성 탐방을 통해 성벽과 보루 이해하기 11:00-11:25 고구려 병사 피규어와 입체카드 만들기 11:25-11:30 교육 마무리 및 만족도 설문 조사 11:30-12:10 한성백제박물관 출발 및 학교로 이동","제출"
"졸업앨범 구매 희망 여부를 정확히 표시하여 신청서를 담임 선생님께 제출해 주시고, 구매를 희망하시면 졸업앨범 대금을 스쿨뱅킹 계좌로 기일 내에 납입하여 주시기 바랍니다.","비용"
"또한 앨범 추가 신청 및 신청 후 취소는 어려울 수 있음을 알려드립니다.1. 앨범 가격: 78,0원2. 스쿨뱅킹 납부 기간: 2025.10.27.(월) ~ 2025.10.29.(수) 2025. 10. 15.서 울 송 파 초 등 학 교 장 --------------절----------------취----------------선------------- 6학년 졸업앨범 구매 신청서 10월 17일 금요일까지 담임선생님께 제출반이름졸업앨범 구매를 희망함졸업앨범 구매를 희망하지 않음보호자 확인(서명 또는 인) 구매 희망 여부에 (O 또는 )로 표시하시고, 보호자 확인 칸에 날인하여 주시기 바랍니다.","비용"
"뒷면을 확인해 주세요.","기타"
"인플루엔자 예방접종 방문 확인서소속 : (서울송파초등)학교 ( )학년 ( )반 성명: 위의 학생은 정부가 지원하는 2025-2026절기 인플루엔자 국가예방접종 대상으로 예방접종을 받기 위해 병원에 방문하였음을 확인합니다. 인플루엔자 접종관련 방문 내역 - 방문 병원명 : 발행일 : 2025년 월 일 기관 또는 보호자 확인 : (서명) 학생 또는 보호자가 ""예방접종도우미 누리집(https://nip.cdc.go.kr)""에서도 예방접종 확인 가능 인플루엔자 접종을 계획이 없거나 예방접종이 불가능한 경우 아래에 보호자 확인 서명 부탁드립니다.보호자확인 : (서명) 붙임1 예방접종 시행 동의서 질병관리본부에서는 안전한 예방접종 시행을 위해 보호자(법정대리인)가 동행하여 예방접종을 실시하도록 하고 있습니다.","제출"
"귀하께서 접종대상자가 단독으로 의료기관에서 예방접종 받는 것에 동의할 경우 인플루엔자 예방접종 시행 동의서와 예진표를 작성하여, 접종대상자가 의료기관에 제출하고 예방접종을 받을 수 있도록 하여 주시기 바랍니다.","제출"
"이에 어린이 인플루엔자 국가예방접종에 대하여 안내드리오니, 하단의 내용을 참고하시어 예방접종을 희망하시는 경우 귀 자녀가 기한 내에 예방접종을 받을 수 있도록 협조하여 주시기 바랍니다.","기타"
"본교의 예방접종 현황을 파악하고자 하오니 번거로우시겠지만 뒷면의 예방접종 방문확인서를 작성하시어 보건실로 제출해 주시기 바랍니다.","제출"
"독감예방접종의 면역력은 접종 후 2주일부터이므로 빠른 시일내에 접종 부탁드립니다.","기타"
"예방접종 전후 주의사항, 이상반응 등 반드시 사전숙지 필요","건강·안전"
"인플루엔자 진단 받은 경우 등교 중지(출석인정결석 가능)","건강·안전"
"의사소견서(확인서) 제출 - 진단명, 격리기간 명시","건강·안전"
"인플루엔자로 인한 등교중지 기간은 해열제를 투약하지 않은 경우 정상체온 회복 후 24시간이 경과할 때까지","건강·안전"
"인플루엔자 접종을 계획이 없거나 예방접종이 불가능한 경우 보호자 확인 서명 부탁드립니다.","제출"
"안전한 예방접종을 위하여 아래의 질문사항을 잘 읽어보시고, 본인(법정대리인, 보호자) 확인란에 기록하여 주시기 바랍니다.","제출"
"일시: 2025. 11. 3.(월) ~ 11. 14.(금)","일정"
"장소: 학교도서관 및 본관","일정"
"일시: 2025. 11. 10.(월) 3교시","일정"
"학부모님들께서 AI와 디지털 교육의 방향을 이해하고, 자녀와 함께 건강한 디지털 문화를 만들어가는 데 도움이 되는 시간이 되길 바랍니다.","건강·안전"
"일시: 2025년 10월 22일(수) 14:30~16:30","일정"
"장소: 송파초 교과수업실1 또는 신청인원이 많을 경우 시청각실 (추후 재안내)","일정"
"신청방법: Google Forms 제출 (링크 또는 QR코드) 또는 e알리미 회신","제출"
"빅북(Big Book) 활용 국어 시간 이용 - 장소: 각 학급 교실","일정"
"학년, 학급별로 정한 시간 학급에서 활용할 수 있는 도서, 독후활동지, 영상 자료 지원 - 장소: 각 학급 교실","일정"
"우리 아이의 AI 디지털 교육 본교 학부모 연수 신청 안내 (담당: 디지털 기반 학생 맞춤교육 담당 414-0644)","일정"
"송파가정통신제2025-179호 늘봄학교 명칭 관련 설문조사 협조 요청 안내(담당: 늘봄지원실 414-0644)","제출"
"늘봄학교는 초1~2학년 대상 무상 맞춤형 프로그램, 초1~6학년 대상 유상 선택형 교육 프로그램(기존 방과후학교), 초1~5학년 대상 선택형 돌봄(기존 돌봄교실)으로 구성됩니다.","기타"
"이번 설문은 서울특별시교육청의 교육정책 수립을 위한 참고자료로 활용할 예정이오니, 적극 참여 부탁드립니다.","제출"
"조사내용: 늘봄학교 명칭 관련 설문조사","일정"
"조사방법: 온라인 설문 조사 URL https://naver.me/x5mYj3Sn","제출"
"출석인정 서류는 2025학년도 결석에 따른 증빙서류 안내 가정통신문(2025.3.5.) 내용을 참고하시기 바랍니다.","일정"
"격리 일자가 적힌 의사소견서 또는 등교가능한 일자가 적힌 소견서를 제출해 주시기 바랍니다.","건강·안전"
"학부모님들의 적극적인 관심과 참여를 부탁드리며, 이번 연수를 통해 자녀 교육과 진로 지도에 유익한 정보와 실질적인 도움을 얻어가시길 바랍니다.","기타"
"주최 및 일시: 송파초 학부모회 / 11.14.(금) 10:00~12:00","일정"
"일시 및 장소: 11.14.(금) 10:00~12:00 시청각실","일정"
"급식기간: 2025년 11월 3일(월) ~ 11월 28일(금) (총 20회)","기타"
"알레르기 아동은 식단 옆의 숫자에 해당되는 알레르기 유발식품을 꼭 확인하여 주의바랍니다.","건강·안전"
"등교 시각 조정에 따라 아침돌봄교실은 1시간 연장 운영됩니다.","기타"
